game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
6827c7d9-2f67-4565-b444-9308db8d5cfe,25,Live Chess,Chess.com,2024.03.17,-,abhute23,TimurKaushev,0-1,1506,,1549,,,,TimurKaushev,1549,abhute23,1506,43,,TimurKaushev won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
83d4e70d-90d9-4265-9964-287efcab8aee,26,Live Chess,Chess.com,2024.03.17,-,abhute23,Romitorojas,1-0,1514,,1510,,,,abhute23,1514,Romitorojas,1510,4,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
610a1cad-62c5-42c5-b70b-d5551750620b,27,Live Chess,Chess.com,2024.03.17,-,tomazi90,abhute23,0-1,1489,,1522,,,,abhute23,1522,tomazi90,1489,33,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
55fa9a08-10a7-446d-8ecc-f1625db063fc,28,Live Chess,Chess.com,2024.03.17,-,rifky1109,abhute23,0-1,1509,,1530,,,,abhute23,1530,rifky1109,1509,21,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
3f49073d-9e43-42d6-9446-8941315473c4,29,Live Chess,Chess.com,2024.03.17,-,abhute23,lebanon1234,0-1,1522,,1558,,,,lebanon1234,1558,abhute23,1522,36,,lebanon1234 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
0fb25323-56dd-4887-b14e-659af1fe1e6f,30,Live Chess,Chess.com,2024.03.17,-,ARASKARGO467,abhute23,0-1,1540,,1531,,,,abhute23,1531,ARASKARGO467,1540,-9,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
dfecd1f2-fe00-4910-ad75-2f42bc1ca7e2,31,Live Chess,Chess.com,2024.03.17,-,dani25jb,abhute23,1-0,1549,,1523,,,,dani25jb,1549,abhute23,1523,26,,dani25jb won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
8fbb2778-cb0c-48f7-abdf-9f750d1863d1,32,Live Chess,Chess.com,2024.03.17,-,abhute23,ManjeetHP55,1-0,1530,,1488,,,,abhute23,1530,ManjeetHP55,1488,42,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
72242032-fa61-49c5-8f83-af95d1369565,33,Live Chess,Chess.com,2024.03.17,-,jsjs6,abhute23,1-0,1547,,1522,,,,jsjs6,1547,abhute23,1522,25,,jsjs6 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
eb36602e-71fe-4948-9d08-e823f7fee72d,34,Live Chess,Chess.com,2024.03.17,-,abhute23,NicramOl,0-1,1513,,1505,,,,NicramOl,1505,abhute23,1513,-8,,NicramOl won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
fecc3dc1-209c-4911-83d6-9c4eef8195a7,35,Live Chess,Chess.com,2024.03.17,-,abhute23,Adnon,0-1,1505,,1518,,,,Adnon,1518,abhute23,1505,13,,Adnon won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
45f21e15-baa3-4a2c-999a-de8455892c6b,36,Live Chess,Chess.com,2024.03.18,-,abhute23,OlympicBonsai,0-1,1497,,1504,,,,OlympicBonsai,1504,abhute23,1497,7,,OlympicBonsai won - game abandoned,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
9bda5cc6-49ad-4812-8a84-5ad2e439b83a,37,Live Chess,Chess.com,2024.03.18,-,Parmo77,abhute23,1-0,1525,,1489,,,,Parmo77,1525,abhute23,1489,36,,Parmo77 won - game abandoned,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
51ef1ecc-86fa-400a-b2ae-859ed7c1f461,38,Live Chess,Chess.com,2024.03.18,-,Gepengsec,abhute23,1-0,1464,,1480,,,,Gepengsec,1464,abhute23,1480,-16,,Gepengsec won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
ce3f3137-f4f0-4461-954f-79b00ee25462,39,Live Chess,Chess.com,2024.03.18,-,abhute23,Asparkaflame,0-1,1471,,1439,,,,Asparkaflame,1439,abhute23,1471,-32,,Asparkaflame won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
e16e3a6d-4137-4246-9b95-ff88f2857655,40,Live Chess,Chess.com,2024.03.18,-,abhute23,RainerZufall46,1-0,1479,,1448,,,,abhute23,1479,RainerZufall46,1448,31,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
f783f7aa-5c67-47bd-993e-1910615f038c,41,Live Chess,Chess.com,2024.03.18,-,abhute23,nytigertao,0-1,1472,,1533,,,,nytigertao,1533,abhute23,1472,61,,nytigertao won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
16d5d655-b342-41e0-afd0-5b9bc30c0ea7,42,Live Chess,Chess.com,2024.03.18,-,Nver11111111111,abhute23,0-1,1435,,1479,,,,abhute23,1479,Nver11111111111,1435,44,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
fcf37515-1b08-4d6e-9b51-44564226943a,43,Live Chess,Chess.com,2024.03.18,-,venkatchod,abhute23,0-1,1471,,1487,,,,abhute23,1487,venkatchod,1471,16,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
691bd865-8f50-468d-b08a-8abe45ba6f78,44,Live Chess,Chess.com,2024.03.18,-,abhute23,josef_Polec,1-0,1495,,1486,,,,abhute23,1495,josef_Polec,1486,9,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
d719139c-3403-42a9-b43f-f108fb9d76ad,45,Live Chess,Chess.com,2024.03.18,-,Dilkill2,abhute23,1-0,1459,,1486,,,,Dilkill2,1459,abhute23,1486,-27,,Dilkill2 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
52c4dc6b-ce7c-47c6-9c02-5c55dd18d1e2,46,Live Chess,Chess.com,2024.03.18,-,Play2challenge,abhute23,0-1,1453,,1493,,,,abhute23,1493,Play2challenge,1453,40,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
a0386e39-007e-49fb-aec6-7460a03a2c94,47,Live Chess,Chess.com,2024.03.18,-,abhute23,AriCerita,0-1,1484,,1465,,,,AriCerita,1465,abhute23,1484,-19,,AriCerita won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
48c1d783-c973-40aa-bf35-69a26fe7714b,48,Live Chess,Chess.com,2024.03.18,-,abhute23,YourInMySKope,1-0,1492,,1460,,,,abhute23,1492,YourInMySKope,1460,32,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
792b715c-f9ad-41ee-a50e-f8c5895e3c4c,49,Live Chess,Chess.com,2024.03.18,-,Maxwelkomon,abhute23,0-1,1499,,1500,,,,abhute23,1500,Maxwelkomon,1499,1,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
a70c8629-629c-41b7-b1b0-00e48066cfbb,50,Live Chess,Chess.com,2024.03.18,-,abhute23,Ladejarl,0-1,1492,,1498,,,,Ladejarl,1498,abhute23,1492,6,,Ladejarl won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (3).pgn
467f91b0-277a-4c18-a21b-8c85e22f8a3f,1,Live Chess,Chess.com,2024.03.15,-,vincatzero,abhute23,1-0,1488,,1416,,,,vincatzero,1488,abhute23,1416,72,,vincatzero won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
8b818d94-5ffd-4389-87eb-b3918fa7dc6a,2,Live Chess,Chess.com,2024.03.15,-,abhute23,realrumdog,1-0,1425,,1467,,,,abhute23,1425,realrumdog,1467,-42,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
8d0646d3-09d2-4c82-b19a-9c1f9923e58d,3,Live Chess,Chess.com,2024.03.15,-,VAM321,abhute23,0-1,1393,,1432,,,,abhute23,1432,VAM321,1393,39,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
e0124ee1-b72b-4853-b1e7-502258d2dd81,4,Live Chess,Chess.com,2024.03.15,-,abhute23,RUMB_Messin,0-1,1425,,1474,,,,RUMB_Messin,1474,abhute23,1425,49,,RUMB_Messin won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
6ad0a48a-e1df-428a-a3e3-f99740c639c0,5,Live Chess,Chess.com,2024.03.15,-,abhute23,Edson_Pinen,0-1,1417,,1446,,,,Edson_Pinen,1446,abhute23,1417,29,,Edson_Pinen won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
37f2f157-55f6-4089-aa0f-c9e2f8bca3ee,6,Live Chess,Chess.com,2024.03.15,-,themightyrahul,abhute23,1-0,1403,,1408,,,,themightyrahul,1403,abhute23,1408,-5,,themightyrahul won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
67cb2145-2444-4271-92cd-5aed95a6bf7b,7,Live Chess,Chess.com,2024.03.16,-,Abie_Juve21,abhute23,0-1,1424,,1417,,,,abhute23,1417,Abie_Juve21,1424,-7,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
a0ca9bae-d409-41b9-a018-4ee432db306a,8,Live Chess,Chess.com,2024.03.16,-,abhute23,ThanhThuy77,1-0,1424,,1387,,,,abhute23,1424,ThanhThuy77,1387,37,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
8bb0b623-fff7-4775-af09-30e5028945f3,9,Live Chess,Chess.com,2024.03.16,-,abhute23,kalpit00,0-1,1416,,1449,,,,kalpit00,1449,abhute23,1416,33,,kalpit00 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
a2f339f3-6d02-4c9c-8528-1408942f0d85,10,Live Chess,Chess.com,2024.03.16,-,talia333,abhute23,0-1,1422,,1424,,,,abhute23,1424,talia333,1422,2,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
8b595021-68a8-4ba8-b0dc-d8d1073d0e2e,11,Live Chess,Chess.com,2024.03.16,-,mathyavuz,abhute23,1-0,1396,,1415,,,,mathyavuz,1396,abhute23,1415,-19,,mathyavuz won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
81662729-968e-430d-b60a-2de5363dfe06,12,Live Chess,Chess.com,2024.03.16,-,abhute23,TheGodfather2018,1-0,1423,,1422,,,,abhute23,1423,TheGodfather2018,1422,1,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
76cb4c2f-f3ce-448f-939a-176dcd50c125,13,Live Chess,Chess.com,2024.03.16,-,Mark_s7,abhute23,1-0,1391,,1414,,,,Mark_s7,1391,abhute23,1414,-23,,Mark_s7 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
e9b0ffc1-08d2-4703-a58a-6d3e268ead2b,14,Live Chess,Chess.com,2024.03.16,-,PowerfulPlum,abhute23,1/2-1/2,1409,,1414,,,,draw,,draw,,0,,Game drawn - insufficient material,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
cdfb8d47-01a0-4cf3-bda3-e559082219ca,15,Live Chess,Chess.com,2024.03.16,-,abhute23,chessleich,1-0,1421,,1378,,,,abhute23,1421,chessleich,1378,43,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
0b9e4fb6-8eff-4b5a-867d-1e70014c29ea,16,Live Chess,Chess.com,2024.03.16,-,abhute23,daydreamCSGO,1-0,1428,,1386,,,,abhute23,1428,daydreamCSGO,1386,42,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
de81fb61-8385-49c2-891c-892d2c308d13,17,Live Chess,Chess.com,2024.03.16,-,DanJr02,abhute23,1/2-1/2,1386,,1427,,,,draw,,draw,,0,,Game drawn by repetition,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
6ddc59e2-eda2-4b48-b15d-09045ed21e34,18,Live Chess,Chess.com,2024.03.16,-,abhute23,z-z-Z-zzZ,1/2-1/2,1427,,1422,,,,draw,,draw,,0,,Game drawn - timeout vs insufficient material,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
e904e805-a19f-4aaf-ab77-5e19bb0ec7ad,19,Live Chess,Chess.com,2024.03.16,-,abhute23,abdul2169,1-0,1436,,1463,,,,abhute23,1436,abdul2169,1463,-27,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
431a5bf8-93f4-4a84-84d2-7228b9c88c0c,20,Live Chess,Chess.com,2024.03.16,-,emilianito07,abhute23,0-1,1451,,1445,,,,abhute23,1445,emilianito07,1451,-6,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
e69b9ac0-ff20-42fb-b1f9-1c803d94e71d,21,Live Chess,Chess.com,2024.03.16,-,abhute23,Reza-UC,1/2-1/2,1445,,1452,,,,draw,,draw,,0,,Game drawn by repetition,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
8aae44ef-f298-4aea-9a0b-465ab6d43b1e,22,Live Chess,Chess.com,2024.03.16,-,rysucks,abhute23,1-0,1472,,1437,,,,rysucks,1472,abhute23,1437,35,,rysucks won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
5165ef24-c6b8-4fe3-9119-a17ba6480271,23,Live Chess,Chess.com,2024.03.16,-,abhute23,maxmarajabaliqulov,0-1,1428,,1399,,,,maxmarajabaliqulov,1399,abhute23,1428,-29,,maxmarajabaliqulov won - game abandoned,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
11d68151-8288-4359-9c2b-11b34f6b73ce,24,Live Chess,Chess.com,2024.03.16,-,Ubovich,abhute23,0-1,1394,,1435,,,,abhute23,1435,Ubovich,1394,41,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
583954c5-a1ea-49ab-a0f4-61a718e2e900,25,Live Chess,Chess.com,2024.03.16,-,abhute23,heart4u,1-0,1444,,1455,,,,abhute23,1444,heart4u,1455,-11,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
421ff627-6d43-4b03-a29c-e89ab0ad1e05,26,Live Chess,Chess.com,2024.03.16,-,RA191119,abhute23,0-1,1468,,1453,,,,abhute23,1453,RA191119,1468,-15,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
1b9e48db-1b72-4034-ad8c-c6574c631195,27,Live Chess,Chess.com,2024.03.16,-,abhute23,bingbrazeau,1-0,1460,,1411,,,,abhute23,1460,bingbrazeau,1411,49,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
81b2154a-a19a-48e0-a20b-b5eb34ca30f8,28,Live Chess,Chess.com,2024.03.16,-,apurbaranjan,abhute23,1-0,1442,,1451,,,,apurbaranjan,1442,abhute23,1451,-9,,apurbaranjan won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
786f27cf-6626-45bb-9679-74169fedf3ce,29,Live Chess,Chess.com,2024.03.16,-,abhute23,Babasyan,1-0,1458,,1379,,,,abhute23,1458,Babasyan,1379,79,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
78af2cc4-7e3d-4939-9521-86667efcbe1a,30,Live Chess,Chess.com,2024.03.16,-,abhute23,Roygur,1-0,1465,,1423,,,,abhute23,1465,Roygur,1423,42,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
0539009e-6b64-4c3c-8ba4-ef14310f6ac8,31,Live Chess,Chess.com,2024.03.16,-,lomare,abhute23,1-0,1492,,1457,,,,lomare,1492,abhute23,1457,35,,lomare won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
d52c9a47-3f9e-44f6-a4bd-044c46633ced,32,Live Chess,Chess.com,2024.03.16,-,Pozzi3,abhute23,1-0,1434,,1448,,,,Pozzi3,1434,abhute23,1448,-14,,Pozzi3 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
01d5e54c-42b9-490f-901c-3e210d998033,33,Live Chess,Chess.com,2024.03.16,-,abhute23,marcboring,0-1,1441,,1492,,,,marcboring,1492,abhute23,1441,51,,marcboring won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
fd476a7d-be88-43b5-8ac3-a62363e18135,34,Live Chess,Chess.com,2024.03.16,-,TimurKaushev,abhute23,1-0,1477,,1434,,,,TimurKaushev,1477,abhute23,1434,43,,TimurKaushev won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
e6c99171-1912-493f-98eb-7e4c84204d4a,35,Live Chess,Chess.com,2024.03.16,-,mrme2022,abhute23,1-0,1400,,1425,,,,mrme2022,1400,abhute23,1425,-25,,mrme2022 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
f5e36518-cd4f-489e-ae12-cde404568f21,36,Live Chess,Chess.com,2024.03.16,-,abhute23,Manoir59,1/2-1/2,1425,,1423,,,,draw,,draw,,0,,Game drawn by repetition,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
d328f6c4-7f91-4bee-8200-f515a5f40c7a,37,Live Chess,Chess.com,2024.03.16,-,abhute23,marcoz83,1-0,1432,,1385,,,,abhute23,1432,marcoz83,1385,47,,abhute23 won on time,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
8f97f6b3-f6fc-4c93-84a5-4b4b152dd997,38,Live Chess,Chess.com,2024.03.16,-,Peter-Radu,abhute23,1-0,1411,,1423,,,,Peter-Radu,1411,abhute23,1423,-12,,Peter-Radu won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
43f472e5-88be-4258-a19c-42c9f258672d,39,Live Chess,Chess.com,2024.03.16,-,abhute23,Berendyaev,1-0,1432,,1444,,,,abhute23,1432,Berendyaev,1444,-12,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
17289346-1ce6-4123-b446-1a2762de3c3b,40,Live Chess,Chess.com,2024.03.16,-,hezekiahivandi,abhute23,1-0,1444,,1424,,,,hezekiahivandi,1444,abhute23,1424,20,,hezekiahivandi won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
3e7f779a-2759-4449-bdb9-13f598bcb165,41,Live Chess,Chess.com,2024.03.16,-,Erark,abhute23,0-1,1476,,1433,,,,abhute23,1433,Erark,1476,-43,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
f438013d-e786-490f-8410-48eb08b6f4c4,42,Live Chess,Chess.com,2024.03.16,-,abhute23,Submit_now,1-0,1441,,1408,,,,abhute23,1441,Submit_now,1408,33,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
bd5befcd-363f-4b09-b8b0-5c5093cfa52c,43,Live Chess,Chess.com,2024.03.16,-,benjosephh,abhute23,0-1,1421,,1449,,,,abhute23,1449,benjosephh,1421,28,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
f24f96a1-3664-4f78-beb1-46b2113f5525,44,Live Chess,Chess.com,2024.03.16,-,abhute23,Usa1009,1-0,1458,,1469,,,,abhute23,1458,Usa1009,1469,-11,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
97c4baf0-ecf5-4d48-9ed0-f8d54148d387,45,Live Chess,Chess.com,2024.03.16,-,abhute23,doctoc,0-1,1450,,1463,,,,doctoc,1463,abhute23,1450,13,,doctoc won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
627b132d-7a1b-4085-9a5d-d138064ac6b8,46,Live Chess,Chess.com,2024.03.16,-,mrsakib94,abhute23,1-0,1433,,1441,,,,mrsakib94,1433,abhute23,1441,-8,,mrsakib94 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
69af1963-943b-48e3-8a5f-a439e2221d4d,47,Live Chess,Chess.com,2024.03.16,-,abhute23,Black_Priminis,1-0,1449,,1449,,,,abhute23,1449,Black_Priminis,1449,0,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
1edc89d6-d8e6-4fef-8f1d-b7ba56c9aa57,48,Live Chess,Chess.com,2024.03.16,-,SeanCasey99,abhute23,0-1,1469,,1458,,,,abhute23,1458,SeanCasey99,1469,-11,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
8cce6139-afb8-43a4-86f1-2df67906ff7a,49,Live Chess,Chess.com,2024.03.16,-,abhute23,gaemma1,1-0,1466,,1440,,,,abhute23,1466,gaemma1,1440,26,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
3e960f9b-5f42-4cbc-bb0b-42d79877de0a,50,Live Chess,Chess.com,2024.03.16,-,ViktorDok,abhute23,1-0,1499,,1459,,,,ViktorDok,1499,abhute23,1459,40,,ViktorDok won by checkmate,180,,,,,2024-03-24T05:02:41+0000,chess_com_games_2024-03-23 (4).pgn
7fa9ed71-c67f-424e-a4c4-66a14c4e4456,1,Live Chess,Chess.com,2024.03.15,-,newicksam,abhute23,0-1,1429,,1425,,,,abhute23,1425,newicksam,1429,-4,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
5639666e-439e-4b60-9beb-dfc206831aa8,2,Live Chess,Chess.com,2024.03.15,-,abhute23,carokannislame,0-1,1417,,1440,,,,carokannislame,1440,abhute23,1417,23,,carokannislame won by resignation,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
4cbf6f56-dec5-462b-aebe-e2b3243016c6,3,Live Chess,Chess.com,2024.03.15,-,abhute23,Pepusskac,1-0,1425,,1391,,,,abhute23,1425,Pepusskac,1391,34,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
fd1f3415-c3cc-4827-a179-d96836b697e7,4,Live Chess,Chess.com,2024.03.15,-,Shimikotsu,abhute23,0-1,1462,,1434,,,,abhute23,1434,Shimikotsu,1462,-28,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
b54b3fb8-b8bd-4428-a222-d00230cb3701,5,Live Chess,Chess.com,2024.03.15,-,venomtiy,abhute23,1-0,1408,,1425,,,,venomtiy,1408,abhute23,1425,-17,,venomtiy won by resignation,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
4f25ad69-96e7-446e-900e-aa695b810f48,6,Live Chess,Chess.com,2024.03.15,-,abhute23,Shimikotsu,1-0,1434,,1461,,,,abhute23,1434,Shimikotsu,1461,-27,,abhute23 won on time,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
7debca44-6594-4cfc-bcc1-33808d86a32f,7,Live Chess,Chess.com,2024.03.15,-,Blungs,abhute23,1-0,1389,,1425,,,,Blungs,1389,abhute23,1425,-36,,Blungs won by resignation,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
90839943-50bb-4b94-be9b-15933be9ce90,8,Live Chess,Chess.com,2024.03.15,-,abhute23,kfmh311,1-0,1433,,1408,,,,abhute23,1433,kfmh311,1408,25,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
2024fd3b-3ff6-4780-b090-50726c140357,9,Live Chess,Chess.com,2024.03.15,-,abhute23,mikedalla,1-0,1441,,1413,,,,abhute23,1441,mikedalla,1413,28,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
831a9d23-99a5-49cd-bbd7-4dc9e828b32e,10,Live Chess,Chess.com,2024.03.15,-,JUGNU_TV,abhute23,1-0,1481,,1434,,,,JUGNU_TV,1481,abhute23,1434,47,,JUGNU_TV won by resignation,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
0322a6b1-ac4d-441d-8ab1-274eb61ac5df,11,Live Chess,Chess.com,2024.03.15,-,abhute23,Twenty_2,0-1,1427,,1495,,,,Twenty_2,1495,abhute23,1427,68,,Twenty_2 won by resignation,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
392d5e0b-20ca-49f6-a76f-8130c5a40985,12,Live Chess,Chess.com,2024.03.15,-,Peter16848,abhute23,0-1,1440,,1435,,,,abhute23,1435,Peter16848,1440,-5,,abhute23 won by checkmate,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
c11854ba-5f00-4ef7-b9bd-6356a59857a9,13,Live Chess,Chess.com,2024.03.15,-,abhute23,norajec,0-1,1427,,1441,,,,norajec,1441,abhute23,1427,14,,norajec won by checkmate,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
f37fbdf4-d580-496c-89ef-ec57494d96b7,14,Live Chess,Chess.com,2024.03.15,-,abhute23,juancruz95,1-0,1435,,1429,,,,abhute23,1435,juancruz95,1429,6,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
a27dfc44-27bc-44df-ad8b-e8b91f3d4bb9,15,Live Chess,Chess.com,2024.03.15,-,MoPawel,abhute23,0-1,1432,,1443,,,,abhute23,1443,MoPawel,1432,11,,abhute23 won by resignation,180,,,,,2024-03-24T05:02:42+0000,chess_com_games_2024-03-23 (5).pgn
